test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,0,0:00:00.000086,0:00:00.319716,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,1,0:00:00.000129,0:00:00.306770,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,2,0:00:00.000052,0:00:00.307136,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,3,0:00:00.000065,0:00:00.307978,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,4,0:00:00.000059,0:00:00.308351,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,5,0:00:00.000056,0:00:00.304953,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,6,0:00:00.000056,0:00:00.307778,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,7,0:00:00.000058,0:00:00.306034,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,8,0:00:00.000054,0:00:00.307335,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,9,0:00:00.000051,0:00:00.306548,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,10,0:00:00.000055,0:00:00.307253,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,11,0:00:00.000089,0:00:00.307782,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,12,0:00:00.000055,0:00:00.226563,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,13,0:00:00.000056,0:00:00.285257,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,14,0:00:00.000057,0:00:00.305860,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,15,0:00:00.000055,0:00:00.306903,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,16,0:00:00.000057,0:00:00.289983,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,17,0:00:00.000054,0:00:00.324526,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,18,0:00:00.000056,0:00:00.224935,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,19,0:00:00.000077,0:00:00.285316,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,20,0:00:00.000056,0:00:00.309816,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,21,0:00:00.000054,0:00:00.305323,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,22,0:00:00.000086,0:00:00.306410,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,23,0:00:00.000052,0:00:00.308743,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,24,0:00:00.000053,0:00:00.305753,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,25,0:00:00.000051,0:00:00.307137,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,26,0:00:00.000054,0:00:00.307747,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,27,0:00:00.000030,0:00:00.307081,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,28,0:00:00.000055,0:00:00.306422,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,29,0:00:00.000086,0:00:00.306998,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,30,0:00:00.000129,0:00:00.306477,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,31,0:00:00.000051,0:00:00.308084,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,32,0:00:00.000056,0:00:00.305889,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,33,0:00:00.000055,0:00:00.308506,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,34,0:00:00.000059,0:00:00.305536,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,35,0:00:00.000056,0:00:00.307303,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,36,0:00:00.000059,0:00:00.306616,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,37,0:00:00.000022,0:00:00.307008,912,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-100,38,0:00:00.000053,0:00:00.307125,912,30
