test group,test name,loop counter,send time,answer time,message,trace hops
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,0,0:00:00.000036,0:00:00.015771,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,1,0:00:00.000020,0:00:00.015417,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,2,0:00:00.000027,0:00:00.016834,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,3,0:00:00.000039,0:00:00.015670,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,4,0:00:00.000037,0:00:00.016201,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,5,0:00:00.000036,0:00:00.016439,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,6,0:00:00.000036,0:00:00.015581,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,7,0:00:00.000037,0:00:00.017238,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,8,0:00:00.000036,0:00:00.018928,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,9,0:00:00.000036,0:00:00.016201,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,10,0:00:00.000036,0:00:00.021632,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,11,0:00:00.000038,0:00:00.017260,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,12,0:00:00.000037,0:00:00.015649,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,13,0:00:00.000046,0:00:00.016145,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,14,0:00:00.000037,0:00:00.015564,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,15,0:00:00.000036,0:00:00.018619,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,16,0:00:00.000036,0:00:00.015808,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,17,0:00:00.000021,0:00:00.021776,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,18,0:00:00.000022,0:00:00.016706,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,19,0:00:00.000037,0:00:00.018737,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,20,0:00:00.000024,0:00:00.014994,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,21,0:00:00.000019,0:00:00.014971,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,22,0:00:00.000033,0:00:00.015397,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,23,0:00:00.000036,0:00:00.015009,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,24,0:00:00.000021,0:00:00.015990,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,25,0:00:00.000024,0:00:00.014672,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,26,0:00:00.000021,0:00:00.014910,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,27,0:00:00.000023,0:00:00.017842,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,28,0:00:00.000025,0:00:00.014835,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,29,0:00:00.000017,0:00:00.016458,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,30,0:00:00.000024,0:00:00.014843,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,31,0:00:00.000020,0:00:00.014970,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,32,0:00:00.000022,0:00:00.015332,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,33,0:00:00.000023,0:00:00.018954,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,34,0:00:00.000019,0:00:00.016335,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,35,0:00:00.000017,0:00:00.014804,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,36,0:00:00.000019,0:00:00.016290,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,37,0:00:00.000033,0:00:00.021730,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,38,0:00:00.000033,0:00:00.015721,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,39,0:00:00.000027,0:00:00.016374,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,40,0:00:00.000034,0:00:00.016107,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,41,0:00:00.000034,0:00:00.015942,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,42,0:00:00.000030,0:00:00.015854,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,43,0:00:00.000029,0:00:00.017177,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,44,0:00:00.000041,0:00:00.017097,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,45,0:00:00.000038,0:00:00.016142,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,46,0:00:00.000038,0:00:00.017470,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,47,0:00:00.000039,0:00:00.016759,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,48,0:00:00.000033,0:00:00.015731,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,49,0:00:00.000021,0:00:00.018519,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,50,0:00:00.000040,0:00:00.016834,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,51,0:00:00.000039,0:00:00.017110,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,52,0:00:00.000037,0:00:00.019080,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,53,0:00:00.000037,0:00:00.016848,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,54,0:00:00.000037,0:00:00.015912,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,55,0:00:00.000037,0:00:00.015369,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,56,0:00:00.000019,0:00:00.018182,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,57,0:00:00.000020,0:00:00.015074,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,58,0:00:00.000017,0:00:00.018434,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,59,0:00:00.000037,0:00:00.016888,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,60,0:00:00.000045,0:00:00.020251,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,61,0:00:00.000036,0:00:00.016336,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,62,0:00:00.000036,0:00:00.015775,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,63,0:00:00.000037,0:00:00.016799,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,64,0:00:00.000029,0:00:00.014530,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,65,0:00:00.000021,0:00:00.015710,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,66,0:00:00.000026,0:00:00.016052,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,67,0:00:00.000024,0:00:00.016092,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,68,0:00:00.000027,0:00:00.017001,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,69,0:00:00.000019,0:00:00.014900,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,70,0:00:00.000019,0:00:00.015591,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,71,0:00:00.000020,0:00:00.016981,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,72,0:00:00.000020,0:00:00.020686,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,73,0:00:00.000019,0:00:00.017774,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,74,0:00:00.000018,0:00:00.015227,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,75,0:00:00.000023,0:00:00.015975,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,76,0:00:00.000019,0:00:00.015403,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,77,0:00:00.000020,0:00:00.016754,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,78,0:00:00.000019,0:00:00.015410,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,79,0:00:00.000020,0:00:00.014264,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,80,0:00:00.000017,0:00:00.014311,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,81,0:00:00.000020,0:00:00.020757,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,82,0:00:00.000019,0:00:00.015245,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,83,0:00:00.000018,0:00:00.014002,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,84,0:00:00.000020,0:00:00.014058,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,85,0:00:00.000021,0:00:00.016113,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,86,0:00:00.000028,0:00:00.015873,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,87,0:00:00.000020,0:00:00.016298,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,88,0:00:00.000020,0:00:00.014246,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,89,0:00:00.000019,0:00:00.014636,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,90,0:00:00.000019,0:00:00.017556,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,91,0:00:00.000018,0:00:00.015973,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,92,0:00:00.000020,0:00:00.016095,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,93,0:00:00.000020,0:00:00.017102,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,94,0:00:00.000020,0:00:00.015109,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,95,0:00:00.000021,0:00:00.017124,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,96,0:00:00.000021,0:00:00.018770,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,97,0:00:00.000021,0:00:00.016416,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,98,0:00:00.000021,0:00:00.014678,27,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,99,0:00:00.000020,0:00:00.015357,27,30
