test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,0,0:00:00.000079,0:00:00.011679,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,1,0:00:00.000051,0:00:00.011402,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,2,0:00:00.000058,0:00:00.010988,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,3,0:00:00.000053,0:00:00.011459,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,4,0:00:00.000057,0:00:00.011360,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,5,0:00:00.000059,0:00:00.011011,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,6,0:00:00.000086,0:00:00.011107,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,7,0:00:00.000058,0:00:00.010993,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,8,0:00:00.000057,0:00:00.011189,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,9,0:00:00.000057,0:00:00.011039,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,10,0:00:00.000056,0:00:00.011208,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,11,0:00:00.000059,0:00:00.011009,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,12,0:00:00.000058,0:00:00.012152,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,13,0:00:00.000057,0:00:00.011462,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,14,0:00:00.000057,0:00:00.011184,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,15,0:00:00.000057,0:00:00.011366,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,16,0:00:00.000061,0:00:00.010920,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,17,0:00:00.000062,0:00:00.011052,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,18,0:00:00.000057,0:00:00.011409,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,19,0:00:00.000056,0:00:00.011256,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,20,0:00:00.000026,0:00:00.010922,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,21,0:00:00.000058,0:00:00.011386,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,22,0:00:00.000057,0:00:00.011570,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,23,0:00:00.000059,0:00:00.011217,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,24,0:00:00.000066,0:00:00.011170,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,25,0:00:00.000056,0:00:00.011493,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,26,0:00:00.000056,0:00:00.011384,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,27,0:00:00.000057,0:00:00.011417,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,28,0:00:00.000058,0:00:00.011530,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,29,0:00:00.000058,0:00:00.011510,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,30,0:00:00.000063,0:00:00.011230,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,31,0:00:00.000057,0:00:00.011732,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,32,0:00:00.000058,0:00:00.011367,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,33,0:00:00.000057,0:00:00.010767,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,34,0:00:00.000087,0:00:00.010950,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,35,0:00:00.000056,0:00:00.011172,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,36,0:00:00.000057,0:00:00.011269,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,37,0:00:00.000056,0:00:00.011010,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,38,0:00:00.000113,0:00:00.010800,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,39,0:00:00.000057,0:00:00.011187,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,40,0:00:00.000059,0:00:00.012344,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,41,0:00:00.000055,0:00:00.010978,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,42,0:00:00.000057,0:00:00.010746,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,43,0:00:00.000054,0:00:00.010976,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,44,0:00:00.000059,0:00:00.010711,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,45,0:00:00.000056,0:00:00.011155,27,12
andreas-ubuntu-athome,andreas-ubuntu-athome-1000,46,0:00:00.000058,0:00:00.011427,27,12
