test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,0,0:00:00.000079,0:00:00.268040,27,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,1,0:00:00.000050,0:00:00.305947,27,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,2,0:00:00.000057,0:00:00.307941,27,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,3,0:00:00.000053,0:00:00.308112,27,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,4,0:00:00.000057,0:00:00.306112,27,30
