test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,0,0:00:00.000125,0:00:00.238095,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,1,0:00:00.000067,0:00:00.239197,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,2,0:00:00.000047,0:00:00.236819,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,3,0:00:00.000058,0:00:00.235178,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,4,0:00:00.000054,0:00:00.237213,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,5,0:00:00.000053,0:00:00.240956,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,6,0:00:00.000063,0:00:00.235116,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,7,0:00:00.000064,0:00:00.237407,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,8,0:00:00.000055,0:00:00.339968,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,9,0:00:00.000055,0:00:00.235762,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,10,0:00:00.000062,0:00:00.237027,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,11,0:00:00.000056,0:00:00.237541,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,12,0:00:00.000061,0:00:00.237155,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,13,0:00:00.000056,0:00:00.280539,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,14,0:00:00.000060,0:00:00.243901,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,15,0:00:00.000060,0:00:00.235152,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,16,0:00:00.000060,0:00:00.270872,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,17,0:00:00.000055,0:00:00.239254,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,18,0:00:00.000056,0:00:00.254919,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,19,0:00:00.000059,0:00:00.241174,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,20,0:00:00.000055,0:00:00.238658,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,21,0:00:00.000059,0:00:00.240789,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,22,0:00:00.000055,0:00:00.236357,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,23,0:00:00.000054,0:00:00.238312,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,24,0:00:00.000053,0:00:00.236990,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,25,0:00:00.000053,0:00:00.235540,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,26,0:00:00.000024,0:00:00.235240,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,27,0:00:00.000049,0:00:00.234015,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,28,0:00:00.000046,0:00:00.238304,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,29,0:00:00.000055,0:00:00.235562,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,30,0:00:00.000023,0:00:00.237037,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,31,0:00:00.000060,0:00:00.237855,609,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,32,0:00:00.000057,0:00:00.236946,609,30
