test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,0,0:00:00.000040,0:00:00.234573,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,1,0:00:00.000048,0:00:00.337633,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,2,0:00:00.000046,0:00:00.236349,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,3,0:00:00.000029,0:00:00.264614,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,4,0:00:00.000045,0:00:00.307335,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,5,0:00:00.000059,0:00:00.240560,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,6,0:00:00.000055,0:00:00.235795,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,7,0:00:00.000029,0:00:00.235023,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,8,0:00:00.000060,0:00:00.235144,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,9,0:00:00.000028,0:00:00.237650,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,10,0:00:00.000051,0:00:00.237062,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,11,0:00:00.000054,0:00:00.298115,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,12,0:00:00.000072,0:00:00.235125,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,13,0:00:00.000067,0:00:00.236534,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,14,0:00:00.000085,0:00:00.264445,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,15,0:00:00.000064,0:00:00.235043,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,16,0:00:00.000054,0:00:00.277139,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,17,0:00:00.000076,0:00:00.241859,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,18,0:00:00.000056,0:00:00.269080,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,19,0:00:00.000055,0:00:00.307641,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,20,0:00:00.000068,0:00:00.237752,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,21,0:00:00.000051,0:00:00.235788,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,22,0:00:00.000022,0:00:00.238557,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,23,0:00:00.000058,0:00:00.236980,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,24,0:00:00.000034,0:00:00.278334,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,25,0:00:00.000052,0:00:00.297017,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,26,0:00:00.000079,0:00:00.237144,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,27,0:00:00.000052,0:00:00.238041,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,28,0:00:00.000054,0:00:00.236126,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,29,0:00:00.000038,0:00:00.237282,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,30,0:00:00.000022,0:00:00.236808,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,31,0:00:00.000034,0:00:00.238348,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,32,0:00:00.000050,0:00:00.235695,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,33,0:00:00.000023,0:00:00.243474,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,34,0:00:00.000071,0:00:00.256091,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,35,0:00:00.000082,0:00:00.409408,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,36,0:00:00.000064,0:00:00.239013,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,37,0:00:00.000024,0:00:00.235970,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,38,0:00:00.000052,0:00:00.241728,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,39,0:00:00.000052,0:00:00.234997,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,40,0:00:00.000054,0:00:00.234501,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,41,0:00:00.000022,0:00:00.235209,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,42,0:00:00.000054,0:00:00.236233,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,43,0:00:00.000058,0:00:00.236761,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,44,0:00:00.000053,0:00:00.235313,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,45,0:00:00.000023,0:00:00.239440,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,46,0:00:00.000024,0:00:00.234810,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,47,0:00:00.000067,0:00:00.236605,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,48,0:00:00.000056,0:00:00.235353,27,30
andreas-ubuntu-eduroam-vpncanada,andreas-ubuntu-eduroam-vpncanada-100,49,0:00:00.000055,0:00:00.236253,27,30
