test group,test name,loop counter,send time,answer time,message,trace hops
marvin-wsl-pine,marvin-wsl-pine-100,0,0:00:00.000028,0:00:00.011703,609,14
marvin-wsl-pine,marvin-wsl-pine-100,1,0:00:00.000020,0:00:00.012081,609,14
marvin-wsl-pine,marvin-wsl-pine-100,2,0:00:00.000029,0:00:00.012163,609,14
marvin-wsl-pine,marvin-wsl-pine-100,3,0:00:00.000039,0:00:00.011910,609,14
marvin-wsl-pine,marvin-wsl-pine-100,4,0:00:00.000039,0:00:00.012354,609,14
marvin-wsl-pine,marvin-wsl-pine-100,5,0:00:00.000040,0:00:00.013065,609,14
marvin-wsl-pine,marvin-wsl-pine-100,6,0:00:00.000046,0:00:00.012049,609,14
marvin-wsl-pine,marvin-wsl-pine-100,7,0:00:00.000039,0:00:00.011819,609,14
marvin-wsl-pine,marvin-wsl-pine-100,8,0:00:00.000040,0:00:00.012395,609,14
marvin-wsl-pine,marvin-wsl-pine-100,9,0:00:00.000039,0:00:00.012410,609,14
marvin-wsl-pine,marvin-wsl-pine-100,10,0:00:00.000033,0:00:00.012017,609,14
marvin-wsl-pine,marvin-wsl-pine-100,11,0:00:00.000063,0:00:00.013169,609,14
marvin-wsl-pine,marvin-wsl-pine-100,12,0:00:00.000042,0:00:00.012663,609,14
marvin-wsl-pine,marvin-wsl-pine-100,13,0:00:00.000046,0:00:00.011668,609,14
marvin-wsl-pine,marvin-wsl-pine-100,14,0:00:00.000041,0:00:00.012071,609,14
marvin-wsl-pine,marvin-wsl-pine-100,15,0:00:00.000039,0:00:00.012194,609,14
marvin-wsl-pine,marvin-wsl-pine-100,16,0:00:00.000039,0:00:00.011872,609,14
marvin-wsl-pine,marvin-wsl-pine-100,17,0:00:00.000046,0:00:00.012273,609,14
marvin-wsl-pine,marvin-wsl-pine-100,18,0:00:00.000037,0:00:00.011824,609,14
marvin-wsl-pine,marvin-wsl-pine-100,19,0:00:00.000041,0:00:00.012031,609,14
marvin-wsl-pine,marvin-wsl-pine-100,20,0:00:00.000039,0:00:00.013208,609,14
marvin-wsl-pine,marvin-wsl-pine-100,21,0:00:00.000039,0:00:00.012024,609,14
marvin-wsl-pine,marvin-wsl-pine-100,22,0:00:00.000038,0:00:00.012181,609,14
marvin-wsl-pine,marvin-wsl-pine-100,23,0:00:00.000042,0:00:00.012209,609,14
marvin-wsl-pine,marvin-wsl-pine-100,24,0:00:00.000041,0:00:00.011985,609,14
marvin-wsl-pine,marvin-wsl-pine-100,25,0:00:00.000041,0:00:00.011849,609,14
marvin-wsl-pine,marvin-wsl-pine-100,26,0:00:00.000041,0:00:00.011940,609,14
marvin-wsl-pine,marvin-wsl-pine-100,27,0:00:00.000039,0:00:00.011942,609,14
marvin-wsl-pine,marvin-wsl-pine-100,28,0:00:00.000039,0:00:00.012274,609,14
marvin-wsl-pine,marvin-wsl-pine-100,29,0:00:00.000039,0:00:00.011806,609,14
marvin-wsl-pine,marvin-wsl-pine-100,30,0:00:00.000038,0:00:00.011984,609,14
marvin-wsl-pine,marvin-wsl-pine-100,31,0:00:00.000039,0:00:00.011830,609,14
marvin-wsl-pine,marvin-wsl-pine-100,32,0:00:00.000038,0:00:00.011878,609,14
marvin-wsl-pine,marvin-wsl-pine-100,33,0:00:00.000037,0:00:00.011882,609,14
marvin-wsl-pine,marvin-wsl-pine-100,34,0:00:00.000040,0:00:00.011742,609,14
marvin-wsl-pine,marvin-wsl-pine-100,35,0:00:00.000040,0:00:00.012059,609,14
marvin-wsl-pine,marvin-wsl-pine-100,36,0:00:00.000042,0:00:00.012042,609,14
marvin-wsl-pine,marvin-wsl-pine-100,37,0:00:00.000041,0:00:00.012078,609,14
marvin-wsl-pine,marvin-wsl-pine-100,38,0:00:00.000042,0:00:00.012090,609,14
marvin-wsl-pine,marvin-wsl-pine-100,39,0:00:00.000047,0:00:00.012189,609,14
marvin-wsl-pine,marvin-wsl-pine-100,40,0:00:00.000056,0:00:00.011952,609,14
