test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-5,0,0:00:00.000043,0:00:00.002332,27,3
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-5,1,0:00:00.000033,0:00:00.002676,27,3
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-5,2,0:00:00.000019,0:00:00.011760,27,3
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-5,3,0:00:00.000043,0:00:00.002477,27,3
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-5,4,0:00:00.000036,0:00:00.002149,27,3
