test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,0,0:00:00.000099,0:00:00.240285,609,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,1,0:00:00.000054,0:00:00.307031,609,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,2,0:00:00.000054,0:00:00.306647,609,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,3,0:00:00.000054,0:00:00.307758,609,30
andreas-ubuntu-athome-vpncanada,andreas-ubuntu-athome-vpncanada-5,4,0:00:00.000058,0:00:00.306843,609,30
