test group,test name,loop counter,send time,answer time,message,trace hops
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,0,0:00:00.000084,0:00:00.002377,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,1,0:00:00.000048,0:00:00.002943,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,2,0:00:00.000059,0:00:00.003308,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,3,0:00:00.000063,0:00:00.002122,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,4,0:00:00.000042,0:00:00.003793,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,5,0:00:00.000063,0:00:00.002812,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,6,0:00:00.000050,0:00:00.002624,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,7,0:00:00.000042,0:00:00.002310,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,8,0:00:00.000056,0:00:00.002792,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,9,0:00:00.000056,0:00:00.002715,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,10,0:00:00.000099,0:00:00.003451,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,11,0:00:00.000056,0:00:00.003454,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,12,0:00:00.000068,0:00:00.003089,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,13,0:00:00.000062,0:00:00.003548,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,14,0:00:00.000059,0:00:00.003736,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,15,0:00:00.000059,0:00:00.002628,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,16,0:00:00.000068,0:00:00.003317,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,17,0:00:00.000072,0:00:00.002772,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,18,0:00:00.000063,0:00:00.002658,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,19,0:00:00.000071,0:00:00.003137,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,20,0:00:00.000063,0:00:00.002937,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,21,0:00:00.000070,0:00:00.002122,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,22,0:00:00.000049,0:00:00.002742,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,23,0:00:00.000068,0:00:00.002070,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,24,0:00:00.000080,0:00:00.003083,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,25,0:00:00.000062,0:00:00.002650,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,26,0:00:00.000058,0:00:00.003611,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,27,0:00:00.000059,0:00:00.002956,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,28,0:00:00.000058,0:00:00.002925,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,29,0:00:00.000062,0:00:00.002611,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,30,0:00:00.000066,0:00:00.003257,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,31,0:00:00.000058,0:00:00.002251,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,32,0:00:00.000036,0:00:00.002579,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,33,0:00:00.000060,0:00:00.003229,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,34,0:00:00.000063,0:00:00.002809,609,8
andreas-ubuntu-eduroam,andreas-ubuntu-eduroam-100,35,0:00:00.000061,0:00:00.003390,609,8
