test group,test name,loop counter,send time,answer time,message,trace hops
marvin-wsl-eduroam,marvin-wsl-eduroam-100,0,0:00:00.000031,0:00:00.004552,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,1,0:00:00.000027,0:00:00.006138,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,2,0:00:00.000030,0:00:00.008440,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,3,0:00:00.000031,0:00:00.007780,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,4,0:00:00.000039,0:00:00.003591,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,5,0:00:00.000038,0:00:00.004507,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,6,0:00:00.000042,0:00:00.005352,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,7,0:00:00.000040,0:00:00.003653,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,8,0:00:00.000036,0:00:00.003467,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,9,0:00:00.000039,0:00:00.002542,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,10,0:00:00.000008,0:00:00.005413,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,11,0:00:00.000007,0:00:00.002726,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,12,0:00:00.000007,0:00:00.003001,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,13,0:00:00.000007,0:00:00.006543,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,14,0:00:00.000036,0:00:00.007921,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,15,0:00:00.000039,0:00:00.007542,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,16,0:00:00.000040,0:00:00.009613,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,17,0:00:00.000038,0:00:00.005786,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,18,0:00:00.000040,0:00:00.004341,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,19,0:00:00.000039,0:00:00.004131,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,20,0:00:00.000032,0:00:00.003646,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,21,0:00:00.000032,0:00:00.005543,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,22,0:00:00.000035,0:00:00.003322,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,23,0:00:00.000034,0:00:00.004231,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,24,0:00:00.000016,0:00:00.004171,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,25,0:00:00.000031,0:00:00.002927,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,26,0:00:00.000027,0:00:00.006872,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,27,0:00:00.000022,0:00:00.003625,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,28,0:00:00.000015,0:00:00.002968,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,29,0:00:00.000011,0:00:00.002863,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,30,0:00:00.000030,0:00:00.002925,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,31,0:00:00.000009,0:00:00.004579,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,32,0:00:00.000010,0:00:00.002864,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,33,0:00:00.000010,0:00:00.005472,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,34,0:00:00.000019,0:00:00.037471,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,35,0:00:00.000029,0:00:00.005392,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,36,0:00:00.000019,0:00:00.002756,912,7
marvin-wsl-eduroam,marvin-wsl-eduroam-100,37,0:00:00.000017,0:00:00.004242,912,7
