test group,test name,loop counter,send time,answer time,message,trace hops
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,0,0:00:00.000029,0:00:00.015332,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,1,0:00:00.000036,0:00:00.016090,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,2,0:00:00.000038,0:00:00.017683,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,3,0:00:00.000037,0:00:00.017032,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,4,0:00:00.000038,0:00:00.015719,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,5,0:00:00.000041,0:00:00.020008,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,6,0:00:00.000039,0:00:00.015924,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,7,0:00:00.000025,0:00:00.014799,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,8,0:00:00.000021,0:00:00.014788,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,9,0:00:00.000023,0:00:00.016073,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,10,0:00:00.000033,0:00:00.015535,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,11,0:00:00.000040,0:00:00.017203,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,12,0:00:00.000042,0:00:00.019119,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,13,0:00:00.000045,0:00:00.018652,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,14,0:00:00.000040,0:00:00.017950,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,15,0:00:00.000041,0:00:00.016966,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,16,0:00:00.000036,0:00:00.015309,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,17,0:00:00.000037,0:00:00.016843,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,18,0:00:00.000039,0:00:00.017515,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,19,0:00:00.000037,0:00:00.016098,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,20,0:00:00.000041,0:00:00.015513,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,21,0:00:00.000042,0:00:00.015192,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,22,0:00:00.000021,0:00:00.015543,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,23,0:00:00.000033,0:00:00.017668,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,24,0:00:00.000035,0:00:00.018239,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,25,0:00:00.000044,0:00:00.015807,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,26,0:00:00.000044,0:00:00.018995,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,27,0:00:00.000040,0:00:00.017086,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,28,0:00:00.000042,0:00:00.015965,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,29,0:00:00.000021,0:00:00.015639,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,30,0:00:00.000028,0:00:00.014315,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,31,0:00:00.000018,0:00:00.016540,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,32,0:00:00.000033,0:00:00.016850,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,33,0:00:00.000037,0:00:00.016103,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,34,0:00:00.000037,0:00:00.021335,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,35,0:00:00.000038,0:00:00.018639,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,36,0:00:00.000040,0:00:00.016395,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,37,0:00:00.000039,0:00:00.016819,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,38,0:00:00.000037,0:00:00.015279,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,39,0:00:00.000038,0:00:00.014690,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,40,0:00:00.000018,0:00:00.015311,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,41,0:00:00.000038,0:00:00.015352,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,42,0:00:00.000038,0:00:00.015827,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,43,0:00:00.000055,0:00:00.018706,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,44,0:00:00.000045,0:00:00.015661,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,45,0:00:00.000030,0:00:00.015866,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,46,0:00:00.000039,0:00:00.016464,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,47,0:00:00.000040,0:00:00.017095,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,48,0:00:00.000042,0:00:00.016148,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,49,0:00:00.000046,0:00:00.016754,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,50,0:00:00.000044,0:00:00.016220,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,51,0:00:00.000036,0:00:00.017513,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,52,0:00:00.000041,0:00:00.016366,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,53,0:00:00.000043,0:00:00.017593,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,54,0:00:00.000039,0:00:00.018439,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,55,0:00:00.000037,0:00:00.016844,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,56,0:00:00.000041,0:00:00.016015,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,57,0:00:00.000038,0:00:00.017930,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,58,0:00:00.000040,0:00:00.015761,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,59,0:00:00.000041,0:00:00.015844,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,60,0:00:00.000022,0:00:00.016622,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,61,0:00:00.000026,0:00:00.016269,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,62,0:00:00.000022,0:00:00.016521,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,63,0:00:00.000022,0:00:00.017023,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,64,0:00:00.000037,0:00:00.015967,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,65,0:00:00.000038,0:00:00.016760,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,66,0:00:00.000037,0:00:00.019821,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,67,0:00:00.000043,0:00:00.017768,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,68,0:00:00.000024,0:00:00.015324,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,69,0:00:00.000038,0:00:00.016457,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,70,0:00:00.000039,0:00:00.016698,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,71,0:00:00.000130,0:00:00.019092,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,72,0:00:00.000040,0:00:00.019135,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,73,0:00:00.000039,0:00:00.016635,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,74,0:00:00.000041,0:00:00.015961,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,75,0:00:00.000032,0:00:00.017845,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,76,0:00:00.000038,0:00:00.016856,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,77,0:00:00.000040,0:00:00.018571,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,78,0:00:00.000041,0:00:00.016626,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,79,0:00:00.000039,0:00:00.015071,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,80,0:00:00.000161,0:00:00.015301,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,81,0:00:00.000037,0:00:00.016933,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,82,0:00:00.000039,0:00:00.015559,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,83,0:00:00.000037,0:00:00.018547,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,84,0:00:00.000040,0:00:00.017045,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,85,0:00:00.000045,0:00:00.015985,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,86,0:00:00.000040,0:00:00.015508,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,87,0:00:00.000040,0:00:00.018414,609,30
marvin-wsl-pine-vpn,marvin-wsl-pine-vpn-100,88,0:00:00.000039,0:00:00.016448,609,30
