test group,test name,loop counter,send time,answer time,message,trace hops
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,0,0:00:00.000037,0:00:00.022582,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,1,0:00:00.000022,0:00:00.017320,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,2,0:00:00.000021,0:00:00.020424,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,3,0:00:00.000021,0:00:00.018555,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,4,0:00:00.000021,0:00:00.023700,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,5,0:00:00.000021,0:00:00.023835,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,6,0:00:00.000020,0:00:00.019436,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,7,0:00:00.000019,0:00:00.018329,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,8,0:00:00.000037,0:00:00.021160,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,9,0:00:00.000019,0:00:00.018674,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,10,0:00:00.000019,0:00:00.023513,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,11,0:00:00.000019,0:00:00.021452,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,12,0:00:00.000023,0:00:00.019061,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,13,0:00:00.000019,0:00:00.015612,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,14,0:00:00.000023,0:00:00.017867,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,15,0:00:00.000016,0:00:00.019490,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,16,0:00:00.000020,0:00:00.021309,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,17,0:00:00.000020,0:00:00.021740,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,18,0:00:00.000021,0:00:00.017169,27,14
marvin-wsl-hotspot,marvin-wsl-hotspot-1000,19,0:00:00.000019,0:00:00.018630,27,14
